exceed,du,density,miss_if_violate,weighted_bad_if_violate,ndcg_if_violate,exceed_bin,density_bin
0.006175374984741078,0.030429840087890625,4.927610090574361,1.0,0.006175374984741078,0.0,0,4
0.3071077227592467,0.02972412109375,0.09678727980752166,1.0,0.3071077227592467,0.0,3,0
0.0018386006355284312,0.012676239013671875,6.894503770270156,1.0,0.0018386006355284312,0.0,0,4
0.24172154664993273,0.14639568328857422,0.6056377071779545,1.0,0.24172154664993273,0.0,3,2
0.4420273661613463,0.2810983657836914,0.6359297801509567,1.0,0.4420273661613463,0.0,4,2
0.07080713510513292,0.017294883728027344,0.24425340330954315,1.0,0.07080713510513292,0.0,1,1
0.0011583924293516734,0.015519142150878906,13.397137064824074,1.0,0.0011583924293516734,0.0,0,4
0.17483333349227892,0.09187889099121094,0.5255227315977965,1.0,0.17483333349227892,0.0,2,2
0.3980158925056456,0.43238353729248047,1.0863474183668367,1.0,0.3980158925056456,0.0,3,4
0.4236429095268248,0.23492145538330078,0.5545270559247392,1.0,0.4236429095268248,0.0,4,2
0.07503525018692003,0.04555702209472656,0.6071416031963595,1.0,0.07503525018692003,0.0,1,2
0.019538140296935902,0.010197639465332031,0.5219350107200986,1.0,0.019538140296935902,0.0,0,2
0.5732316136360167,0.4735879898071289,0.8261721414894639,1.0,0.5732316136360167,0.0,4,3
0.2598487496376036,0.007451057434082031,0.028674594141682806,1.0,0.2598487496376036,0.0,3,0
0.1004586577415465,0.0829305648803711,0.8255193404408155,0.0,0.0,0.6309297535714575,1,3
0.15447632074356066,0.01782512664794922,0.11539067322518592,1.0,0.15447632074356066,0.0,2,0
0.45961502790451036,0.2422046661376953,0.5269729043498894,1.0,0.45961502790451036,0.0,4,2
0.15562406778335558,0.1289520263671875,0.8286123618533204,1.0,0.15562406778335558,0.0,2,3
0.04691926240921007,0.018584251403808594,0.39609001611586664,1.0,0.04691926240921007,0.0,0,1
0.7702287793159484,0.6057901382446289,0.7865067555416978,1.0,0.7702287793159484,0.0,4,3
0.6861565470695494,0.22275257110595703,0.3246381194747656,1.0,0.6861565470695494,0.0,4,1
0.0046444296836851695,0.0038480758666992188,0.8285357145607433,1.0,0.0046444296836851695,0.0,0,3
0.07394543886184679,0.029386520385742188,0.39740815441835975,1.0,0.07394543886184679,0.0,1,1
0.08654323816299425,0.009182929992675781,0.10610800089754889,1.0,0.08654323816299425,0.0,1,0
0.5993092417716979,0.4679899215698242,0.7808822039625768,1.0,0.5993092417716979,0.0,4,3
0.05939177274703966,0.0019140243530273438,0.03222709585011919,1.0,0.05939177274703966,0.0,1,0
0.054437673091888295,0.041896820068359375,0.7696291499755962,1.0,0.054437673091888295,0.0,0,3
0.1414517521858214,0.07895469665527344,0.5581740447552234,1.0,0.1414517521858214,0.0,2,2
0.23725715875625597,0.08805656433105469,0.3711439721889227,1.0,0.23725715875625597,0.0,3,1
0.03613260984420763,0.0020036697387695312,0.055453224868303744,1.0,0.03613260984420763,0.0,0,0
0.04980913400650011,0.015578269958496094,0.3127593014659344,1.0,0.04980913400650011,0.0,0,1
0.1323044657707213,0.20929718017578125,1.5819358700898687,1.0,0.1323044657707213,0.0,1,4
0.05116370916366564,0.034630775451660156,0.6768620965474003,1.0,0.05116370916366564,0.0,0,3
0.04429439306259142,0.023916244506835938,0.5399384177821429,1.0,0.04429439306259142,0.0,0,2
0.30519953966140734,0.18258380889892578,0.5982440507658918,1.0,0.30519953966140734,0.0,3,2
0.13945785760879503,0.07650184631347656,0.5485660516030465,1.0,0.13945785760879503,0.0,2,2
0.5427090287208556,0.35126352310180664,0.6472409790744063,1.0,0.5427090287208556,0.0,4,3
0.8018499970436095,0.2762584686279297,0.34452636982787826,1.0,0.8018499970436095,0.0,4,1
0.2451337933540343,0.10601997375488281,0.43249840140059165,1.0,0.2451337933540343,0.0,3,2
0.14150944948196398,0.06994342803955078,0.49426683727199,1.0,0.14150944948196398,0.0,2,2
