dataset,t,method,mean_reward,compliance,viol_rate,mean_list_risk,p95_risk,B,tau,cand_n,lam_penalty,warmup,oracle_mean_reward,oracle_gap,V_left_end,elig_seen,infeasible,expected_reward,tuned_eta0,dual_lambda,mean_du,online_violation_rate
Amazon-VideoGames,43,hard,0.9990721940994264,1.0,0.0,5.700718879699707,5.81551456451416,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990721940994264,,,,
Amazon-VideoGames,44,hard,0.999114453792572,1.0,0.0,5.700838088989258,5.815808296203613,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.999114453792572,,,,
Amazon-VideoGames,45,hard,0.9991134405136108,1.0,0.0,5.700653553009033,5.815731525421143,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9991134405136108,,,,
Amazon-VideoGames,46,hard,0.9990766048431396,1.0,0.0,5.700332164764404,5.816154479980469,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9990766048431396,,,,
Amazon-VideoGames,47,hard,0.99912428855896,1.0,0.0,5.700442314147949,5.816413879394531,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.99912428855896,,,,
Amazon-VideoGames,48,hard,0.9991170167922974,1.0,0.0,5.700258731842041,5.816346168518066,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.9991170167922974,,,,
Amazon-VideoGames,49,hard,0.999113917350769,1.0,0.0,5.700023651123047,5.816041946411133,5.8191752433776855,0.9,1000.0,0.2487778663635254,,,,,,0.0,0.999113917350769,,,,
Amazon-VideoGames,0,quota,0.9914627075195312,0.901,0.099,5.719912052154541,5.868223667144775,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9913586378097534,-0.0001040697097778,0.0,200.0,,0.9914627075195312,,,,
Amazon-VideoGames,1,quota,0.9926360845565796,0.901,0.099,5.720900058746338,5.871518135070801,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9928202033042908,0.0001841187477111,0.0,201.0,,0.9926360845565796,,,,
Amazon-VideoGames,2,quota,0.9937257766723632,0.902,0.098,5.720668792724609,5.877696514129639,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9937527179718018,2.694129943847656e-05,1.0,207.0,,0.9937257766723632,,,,
Amazon-VideoGames,3,quota,0.9947174191474916,0.902,0.098,5.7207794189453125,5.877416610717773,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9947259426116944,8.52346420288086e-06,1.0,214.0,,0.9947174191474916,,,,
Amazon-VideoGames,4,quota,0.9954671859741212,0.901,0.099,5.720351696014404,5.872374057769775,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9955074191093444,4.023313522338867e-05,0.0,216.0,,0.9954671859741212,,,,
Amazon-VideoGames,5,quota,0.9961277842521667,0.902,0.098,5.721376895904541,5.875305652618408,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9961038827896118,-2.390146255493164e-05,1.0,211.0,,0.9961277842521667,,,,
Amazon-VideoGames,6,quota,0.9964800477027892,0.902,0.098,5.7208123207092285,5.878304958343506,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9965543746948242,7.432699203491211e-05,1.0,217.0,,0.9964800477027892,,,,
Amazon-VideoGames,7,quota,0.9970196485519408,0.901,0.099,5.721211910247803,5.874974250793457,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9969253540039062,-9.429454803466796e-05,0.0,223.0,,0.9970196485519408,,,,
Amazon-VideoGames,8,quota,0.997362494468689,0.902,0.098,5.721603393554688,5.877768039703369,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9973753690719604,1.2874603271484377e-05,1.0,212.0,,0.997362494468689,,,,
Amazon-VideoGames,9,quota,0.997556209564209,0.901,0.099,5.720543384552002,5.872422218322754,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9975401163101196,-1.609325408935547e-05,0.0,214.0,,0.997556209564209,,,,
Amazon-VideoGames,10,quota,0.9977726340293884,0.901,0.099,5.720629215240479,5.878327369689941,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9977239370346068,-4.869699478149414e-05,0.0,218.0,,0.9977726340293884,,,,
Amazon-VideoGames,11,quota,0.9979614615440368,0.902,0.098,5.720762729644775,5.877776145935059,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9979177117347716,-4.374980926513672e-05,1.0,222.0,,0.9979614615440368,,,,
Amazon-VideoGames,12,quota,0.9980825185775756,0.901,0.099,5.720017433166504,5.874663829803467,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9980828762054444,3.5762786865234375e-07,0.0,215.0,,0.9980825185775756,,,,
Amazon-VideoGames,13,quota,0.9982585310935974,0.903,0.097,5.719666957855225,5.879602909088135,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9982033967971802,-5.513429641723633e-05,2.0,224.0,,0.9982585310935974,,,,
Amazon-VideoGames,14,quota,0.9983055591583252,0.901,0.099,5.719276428222656,5.880685329437256,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9982955455780028,-1.0013580322265623e-05,0.0,221.0,,0.9983055591583252,,,,
Amazon-VideoGames,15,quota,0.9983951449394226,0.901,0.099,5.719351291656494,5.875889778137207,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.998449444770813,5.429983139038086e-05,0.0,220.0,,0.9983951449394226,,,,
Amazon-VideoGames,16,quota,0.998534083366394,0.902,0.098,5.719315528869629,5.878724575042725,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.998551607131958,1.7523765563964844e-05,1.0,217.0,,0.998534083366394,,,,
Amazon-VideoGames,17,quota,0.9985154271125792,0.901,0.099,5.718927383422852,5.881287574768066,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9985688924789428,5.346536636352539e-05,0.0,221.0,,0.9985154271125792,,,,
Amazon-VideoGames,18,quota,0.9986445903778076,0.901,0.099,5.718857288360596,5.876509189605713,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9986298084259032,-1.4781951904296877e-05,0.0,220.0,,0.9986445903778076,,,,
Amazon-VideoGames,19,quota,0.9987281560897828,0.901,0.099,5.719033241271973,5.881165027618408,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9986048340797424,-0.0001233220100402,0.0,221.0,,0.9987281560897828,,,,
Amazon-VideoGames,20,quota,0.998762547969818,0.901,0.099,5.718360424041748,5.867092132568359,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9987776279449464,1.5079975128173828e-05,0.0,213.0,,0.998762547969818,,,,
Amazon-VideoGames,21,quota,0.9987839460372924,0.901,0.099,5.718301773071289,5.884973526000977,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9987689256668092,-1.5020370483398438e-05,0.0,214.0,,0.9987839460372924,,,,
Amazon-VideoGames,22,quota,0.9988285899162292,0.901,0.099,5.718049049377441,5.876632213592529,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.99884432554245,1.5735626220703125e-05,0.0,212.0,,0.9988285899162292,,,,
Amazon-VideoGames,23,quota,0.9988712072372437,0.901,0.099,5.718183517456055,5.883282661437988,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.998818337917328,-5.286931991577149e-05,0.0,214.0,,0.9988712072372437,,,,
Amazon-VideoGames,24,quota,0.9988482594490052,0.901,0.099,5.718240261077881,5.882270336151123,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.998874306678772,2.6047229766845703e-05,0.0,216.0,,0.9988482594490052,,,,
Amazon-VideoGames,25,quota,0.9989084005355836,0.901,0.099,5.717634677886963,5.871917247772217,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.998887062072754,-2.1338462829589844e-05,0.0,212.0,,0.9989084005355836,,,,
Amazon-VideoGames,26,quota,0.9989088773727416,0.901,0.099,5.717563629150391,5.877110004425049,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9989151358604432,6.258487701416016e-06,0.0,208.0,,0.9989088773727416,,,,
Amazon-VideoGames,27,quota,0.9989449381828308,0.901,0.099,5.7172441482543945,5.87716007232666,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.998946487903595,1.5497207641601562e-06,0.0,213.0,,0.9989449381828308,,,,
Amazon-VideoGames,28,quota,0.9989663362503052,0.901,0.099,5.716814041137695,5.877135753631592,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.998976707458496,1.0371208190917969e-05,0.0,214.0,,0.9989663362503052,,,,
Amazon-VideoGames,29,quota,0.9989829063415528,0.901,0.099,5.716824531555176,5.874251842498779,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9989784955978394,-4.410743713378906e-06,0.0,211.0,,0.9989829063415528,,,,
Amazon-VideoGames,30,quota,0.9989551901817322,0.901,0.099,5.716228008270264,5.868649482727051,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990225434303284,6.73532485961914e-05,0.0,211.0,,0.9989551901817322,,,,
Amazon-VideoGames,31,quota,0.9990056157112122,0.902,0.098,5.716175079345703,5.871740818023682,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9989942908287048,-1.132488250732422e-05,1.0,210.0,,0.9990056157112122,,,,
Amazon-VideoGames,32,quota,0.9990596771240234,0.901,0.099,5.716121673583984,5.876619815826416,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990231990814208,-3.647804260253906e-05,0.0,214.0,,0.9990596771240234,,,,
Amazon-VideoGames,33,quota,0.9990575909614564,0.902,0.098,5.716368675231934,5.878693103790283,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990195035934448,-3.808736801147461e-05,1.0,209.0,,0.9990575909614564,,,,
Amazon-VideoGames,34,quota,0.9990504384040833,0.903,0.097,5.716169357299805,5.880064964294434,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990695714950562,1.913309097290039e-05,2.0,210.0,,0.9990504384040833,,,,
Amazon-VideoGames,35,quota,0.9990735054016112,0.901,0.099,5.716259002685547,5.880109786987305,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990416169166564,-3.1888484954833984e-05,0.0,205.0,,0.9990735054016112,,,,
Amazon-VideoGames,36,quota,0.9990596175193788,0.902,0.098,5.71610164642334,5.874368667602539,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990471005439758,-1.2516975402832031e-05,1.0,197.0,,0.9990596175193788,,,,
Amazon-VideoGames,37,quota,0.99909108877182,0.901,0.099,5.716005802154541,5.880670547485352,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990746974945068,-1.6391277313232422e-05,0.0,195.0,,0.99909108877182,,,,
Amazon-VideoGames,38,quota,0.9990739822387696,0.901,0.099,5.716165065765381,5.876833915710449,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.999083936214447,9.953975677490234e-06,0.0,198.0,,0.9990739822387696,,,,
Amazon-VideoGames,39,quota,0.9990993142127992,0.901,0.099,5.71593189239502,5.874368667602539,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990696907043456,-2.962350845336914e-05,0.0,203.0,,0.9990993142127992,,,,
Amazon-VideoGames,40,quota,0.9990992546081544,0.902,0.098,5.716457366943359,5.880529403686523,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990860223770142,-1.323223114013672e-05,1.0,198.0,,0.9990992546081544,,,,
Amazon-VideoGames,41,quota,0.9991157054901124,0.902,0.098,5.715856552124023,5.880529403686523,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9990968108177184,-1.8894672393798828e-05,1.0,192.0,,0.9991157054901124,,,,
Amazon-VideoGames,42,quota,0.9990904331207277,0.901,0.099,5.716232776641846,5.882073402404785,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.999122440814972,3.2007694244384766e-05,0.0,187.0,,0.9990904331207277,,,,
Amazon-VideoGames,43,quota,0.9991204142570496,0.901,0.099,5.715858936309815,5.882113456726074,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9991055727005004,-1.4841556549072266e-05,0.0,189.0,,0.9991204142570496,,,,
Amazon-VideoGames,44,quota,0.9990867972373962,0.901,0.099,5.716031551361084,5.878624439239502,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9991233348846436,3.653764724731445e-05,0.0,188.0,,0.9990867972373962,,,,
Amazon-VideoGames,45,quota,0.999155580997467,0.901,0.099,5.715296745300293,5.874561786651611,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9991254210472108,-3.0159950256347656e-05,0.0,193.0,,0.999155580997467,,,,
Amazon-VideoGames,46,quota,0.9991371631622314,0.901,0.099,5.715631008148193,5.88088846206665,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.999149203300476,1.2040138244628906e-05,0.0,184.0,,0.9991371631622314,,,,
Amazon-VideoGames,47,quota,0.999129831790924,0.901,0.099,5.715649604797363,5.881601810455322,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9991531372070312,2.330541610717773e-05,0.0,182.0,,0.999129831790924,,,,
Amazon-VideoGames,48,quota,0.9991393089294434,0.902,0.098,5.715573310852051,5.878475666046143,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9991047382354736,-3.457069396972656e-05,1.0,190.0,,0.9991393089294434,,,,
Amazon-VideoGames,49,quota,0.9991592168807985,0.901,0.099,5.715339660644531,5.8791046142578125,5.8191752433776855,0.9,1000.0,0.2487778663635254,20.0,0.9991497993469238,-9.41753387451172e-06,0.0,190.0,,0.9991592168807985,,,,
Amazon-VideoGames,0,primal_dual,,0.903,,57.3184700012207,,79.40149841308593,,,,,,,,,,0.660477340221405,0.125,0.04489628107468566,0.012987567901611327,0.097
Amazon-VideoGames,1,primal_dual,,0.898,,57.40867233276367,,79.40149841308593,,,,,,,,,,0.6794232130050659,0.125,0.049347025436358494,0.014248985767364502,0.102
Amazon-VideoGames,2,primal_dual,,0.901,,57.373268127441406,,79.40149841308593,,,,,,,,,,0.6972022652626038,0.125,0.04454538321461417,0.014856260776519775,0.099
Amazon-VideoGames,3,primal_dual,,0.898,,57.409915924072266,,79.40149841308593,,,,,,,,,,0.7139421701431274,0.125,0.04706232267650316,0.015866137981414796,0.102
Amazon-VideoGames,4,primal_dual,,0.898,,57.322242736816406,,79.40149841308593,,,,,,,,,,0.7296797037124634,0.125,0.04971689424150147,0.01687709903717041,0.102
Amazon-VideoGames,5,primal_dual,,0.899,,57.322330474853516,,79.40149841308593,,,,,,,,,,0.7442254424095154,0.125,0.05069039022650417,0.017745167255401612,0.101
Amazon-VideoGames,6,primal_dual,,0.899,,57.41563034057617,,79.40149841308593,,,,,,,,,,0.7576861381530762,0.125,0.05157861379709592,0.017924630641937257,0.101
Amazon-VideoGames,7,primal_dual,,0.903,,57.50398254394531,,79.40149841308593,,,,,,,,,,0.7700762748718262,0.125,0.04680171971767807,0.018604392051696776,0.097
Amazon-VideoGames,8,primal_dual,,0.899,,57.62514114379883,,79.40149841308593,,,,,,,,,,0.7814762592315674,0.125,0.04780217113950876,0.019341527938842775,0.101
Amazon-VideoGames,9,primal_dual,,0.9,,57.575584411621094,,79.40149841308593,,,,,,,,,,0.7918346524238586,0.125,0.047532821312812085,0.01988705253601074,0.1
Amazon-VideoGames,10,primal_dual,,0.9,,57.59910202026367,,79.40149841308593,,,,,,,,,,0.8011882901191711,0.125,0.04725678650297493,0.019910286903381348,0.1
Amazon-VideoGames,11,primal_dual,,0.899,,57.61443328857422,,79.40149841308593,,,,,,,,,,0.8096083998680115,0.125,0.04821918964163445,0.020157882213592528,0.101
Amazon-VideoGames,12,primal_dual,,0.896,,57.75231170654297,,79.40149841308593,,,,,,,,,,0.8172327280044556,0.125,0.052528482500430164,0.02083369970321655,0.104
Amazon-VideoGames,13,primal_dual,,0.899,,57.733070373535156,,79.40149841308593,,,,,,,,,,0.8241234421730042,0.125,0.0534730627410666,0.020796331882476808,0.101
Amazon-VideoGames,14,primal_dual,,0.899,,57.74209213256836,,79.40149841308593,,,,,,,,,,0.830352246761322,0.125,0.054390641718351194,0.02103968620300293,0.101
Amazon-VideoGames,15,primal_dual,,0.9,,57.6994514465332,,79.40149841308593,,,,,,,,,,0.8360214829444885,0.125,0.0542734335861496,0.021424983978271483,0.1
Amazon-VideoGames,16,primal_dual,,0.9,,57.68247985839844,,79.40149841308593,,,,,,,,,,0.8411351442337036,0.125,0.054154920580440254,0.022146536350250243,0.1
Amazon-VideoGames,17,primal_dual,,0.903,,57.71086120605469,,79.40149841308593,,,,,,,,,,0.8457592725753784,0.125,0.05125261540112589,0.02215926456451416,0.097
Amazon-VideoGames,18,primal_dual,,0.902,,57.729427337646484,,79.40149841308593,,,,,,,,,,0.849950909614563,0.125,0.04935494987045818,0.022385520458221436,0.098
Amazon-VideoGames,19,primal_dual,,0.901,,57.76777267456055,,79.40149841308593,,,,,,,,,,0.8537303805351257,0.125,0.048411577450702625,0.022543273448944093,0.099
Amazon-VideoGames,20,primal_dual,,0.902,,57.79522705078125,,79.40149841308593,,,,,,,,,,0.8571590185165405,0.125,0.04662090502096299,0.02257889127731323,0.098
Amazon-VideoGames,21,primal_dual,,0.901,,57.802146911621094,,79.40149841308593,,,,,,,,,,0.8602785468101501,0.125,0.04573018478458819,0.022799692153930663,0.099
Amazon-VideoGames,22,primal_dual,,0.898,,57.84380340576172,,79.40149841308593,,,,,,,,,,0.8631168603897095,0.125,0.04735958259846082,0.0223349609375,0.102
Amazon-VideoGames,23,primal_dual,,0.897,,57.87278747558594,,79.40149841308593,,,,,,,,,,0.8656909465789795,0.125,0.0497873861923285,0.02246148633956909,0.103
Amazon-VideoGames,24,primal_dual,,0.902,,57.81177520751953,,79.40149841308593,,,,,,,,,,0.8680116534233093,0.125,0.04819145030770505,0.02239597749710083,0.098
Amazon-VideoGames,25,primal_dual,,0.902,,57.82773208618164,,79.40149841308593,,,,,,,,,,0.8701540231704712,0.125,0.04662707083515654,0.022399388790130616,0.098
Amazon-VideoGames,26,primal_dual,,0.902,,57.7939453125,,79.40149841308593,,,,,,,,,,0.872099757194519,0.125,0.04509244706302109,0.022221803665161133,0.098
Amazon-VideoGames,27,primal_dual,,0.902,,57.8045768737793,,79.40149841308593,,,,,,,,,,0.8738879561424255,0.125,0.043579054374081695,0.02199802494049072,0.098
Amazon-VideoGames,28,primal_dual,,0.903,,57.788631439208984,,79.40149841308593,,,,,,,,,,0.8755221962928772,0.125,0.041353476531127684,0.022240052700042725,0.097
Amazon-VideoGames,29,primal_dual,,0.902,,57.829383850097656,,79.40149841308593,,,,,,,,,,0.8770362138748169,0.125,0.039892597827615194,0.022285657882690428,0.098
Amazon-VideoGames,30,primal_dual,,0.901,,57.84407043457031,,79.40149841308593,,,,,,,,,,0.8784113526344299,0.125,0.03917687739973741,0.022116057872772217,0.099
Amazon-VideoGames,31,primal_dual,,0.901,,57.84856414794922,,79.40149841308593,,,,,,,,,,0.8796725869178772,0.125,0.03847260829007909,0.022143264293670653,0.099
Amazon-VideoGames,32,primal_dual,,0.901,,57.810062408447266,,79.40149841308593,,,,,,,,,,0.8808432221412659,0.125,0.037773015623499176,0.021961068153381346,0.099
Amazon-VideoGames,33,primal_dual,,0.9,,57.789039611816406,,79.40149841308593,,,,,,,,,,0.881925642490387,0.125,0.037770133110577246,0.021937728881835938,0.1
Amazon-VideoGames,34,primal_dual,,0.902,,57.80235290527344,,79.40149841308593,,,,,,,,,,0.8829252123832703,0.125,0.0364292391225371,0.021852867603302004,0.098
Amazon-VideoGames,35,primal_dual,,0.902,,57.778961181640625,,79.40149841308593,,,,,,,,,,0.8838642835617065,0.125,0.03511327320638666,0.021777263641357424,0.098
Amazon-VideoGames,36,primal_dual,,0.901,,57.78905487060547,,79.40149841308593,,,,,,,,,,0.8847329020500183,0.125,0.03447141353746095,0.021461386203765868,0.099
Amazon-VideoGames,37,primal_dual,,0.899,,57.800941467285156,,79.40149841308593,,,,,,,,,,0.8855510354042053,0.125,0.035119417018953505,0.02157124948501587,0.101
Amazon-VideoGames,38,primal_dual,,0.9,,57.76181411743164,,79.40149841308593,,,,,,,,,,0.8863123655319214,0.125,0.03511779170278806,0.021695361137390137,0.1
Amazon-VideoGames,39,primal_dual,,0.901,,57.77530288696289,,79.40149841308593,,,,,,,,,,0.887022078037262,0.125,0.034485678608727005,0.02161564111709595,0.099
Amazon-VideoGames,40,primal_dual,,0.901,,57.78605651855469,,79.40149841308593,,,,,,,,,,0.887678325176239,0.125,0.033864434947462226,0.021540322303771973,0.099
Amazon-VideoGames,41,primal_dual,,0.901,,57.79976272583008,,79.40149841308593,,,,,,,,,,0.8883036971092224,0.125,0.0332507251870516,0.02182835865020752,0.099
Amazon-VideoGames,42,primal_dual,,0.9,,57.80937194824219,,79.40149841308593,,,,,,,,,,0.888888418674469,0.125,0.033248357924487444,0.02165383052825928,0.1
Amazon-VideoGames,43,primal_dual,,0.901,,57.82861328125,,79.40149841308593,,,,,,,,,,0.8894328474998474,0.125,0.03264387049717541,0.02146559190750122,0.099
Amazon-VideoGames,44,primal_dual,,0.9,,57.810916900634766,,79.40149841308593,,,,,,,,,,0.8899500370025635,0.125,0.032637116109487746,0.02154635238647461,0.1
Amazon-VideoGames,45,primal_dual,,0.9,,57.80835723876953,,79.40149841308593,,,,,,,,,,0.8904232978820801,0.125,0.03263058367091526,0.0214373459815979,0.1
Amazon-VideoGames,46,primal_dual,,0.9,,57.7904052734375,,79.40149841308593,,,,,,,,,,0.8908814787864685,0.125,0.03262426128643029,0.02135223722457886,0.1
Amazon-VideoGames,47,primal_dual,,0.9,,57.82052993774414,,79.40149841308593,,,,,,,,,,0.8913242220878601,0.125,0.032618137934782215,0.021147518157958983,0.1
Amazon-VideoGames,48,primal_dual,,0.899,,57.813385009765625,,79.40149841308593,,,,,,,,,,0.8917502760887146,0.125,0.03318101430133579,0.020887898445129394,0.101
Amazon-VideoGames,49,primal_dual,,0.899,,57.813140869140625,,79.40149841308593,,,,,,,,,,0.8921522498130798,0.125,0.03373827070973769,0.02091479206085205,0.101
ML-1M,0,primal_dual,,0.9,,105.55738067626953,,115.16170349121094,,,,,,,,,,0.5080739259719849,0.25,0.0599519534685445,0.030894808769226074,0.1
ML-1M,1,primal_dual,,0.9015,,103.51903533935547,,115.16170349121094,,,,,,,,,,0.5577524304389954,0.25,0.038944319893290266,0.03346784937381744,0.0985
ML-1M,2,primal_dual,,0.9025,,102.4511489868164,,115.16170349121094,,,,,,,,,,0.6050739884376526,0.25,0.026672769323438844,0.03779543972015381,0.0975
ML-1M,3,primal_dual,,0.904,,101.48827362060547,,115.16170349121094,,,,,,,,,,0.648688554763794,0.25,0.018889664696279198,0.04222298204898834,0.096
ML-1M,4,primal_dual,,0.91,,100.76245880126953,,115.16170349121094,,,,,,,,,,0.6880232095718384,0.25,0.006819824591639536,0.04633858048915863,0.09
ML-1M,5,primal_dual,,0.9135,,100.18810272216797,,115.16170349121094,,,,,,,,,,0.7229706048965454,0.25,0.0020744222236233293,0.050396318197250364,0.0865
ML-1M,6,primal_dual,,0.918,,99.72148132324219,,115.16170349121094,,,,,,,,,,0.7537409663200378,0.25,0.001917823590093402,0.0545642637014389,0.082
ML-1M,7,primal_dual,,0.921,,99.36740112304688,,115.16170349121094,,,,,,,,,,0.7805808186531067,0.25,0.0017920551449752916,0.05782268810272217,0.079
ML-1M,8,primal_dual,,0.922,,99.05315399169922,,115.16170349121094,,,,,,,,,,0.8038127422332764,0.25,0.0016881705442278404,0.062383300304412845,0.078
ML-1M,9,primal_dual,,0.922,,98.81315612792969,,115.16170349121094,,,,,,,,,,0.8237864971160889,0.25,0.0016004810874365744,0.06607410335540771,0.078
ML-1M,10,primal_dual,,0.922,,98.6148910522461,,115.16170349121094,,,,,,,,,,0.8409214019775391,0.25,0.0015251739109397016,0.06935913181304931,0.078
ML-1M,11,primal_dual,,0.922,,98.43500518798828,,115.16170349121094,,,,,,,,,,0.8555837869644165,0.25,0.001459585005009385,0.07295970034599304,0.078
ML-1M,12,primal_dual,,0.924,,98.24585723876953,,115.16170349121094,,,,,,,,,,0.868064820766449,0.25,0.0014017893434552437,0.07597308468818664,0.076
ML-1M,13,primal_dual,,0.924,,98.06587982177734,,115.16170349121094,,,,,,,,,,0.878695011138916,0.25,0.0013503566360524208,0.07850467348098755,0.076
ML-1M,14,primal_dual,,0.9245,,97.91398620605469,,115.16170349121094,,,,,,,,,,0.8877261281013489,0.25,0.0,0.08166146898269654,0.0755
ML-1M,15,primal_dual,,0.9265,,97.82758331298828,,115.16170349121094,,,,,,,,,,0.8953710198402405,0.25,0.0,0.08384988355636597,0.0735
ML-1M,16,primal_dual,,0.9265,,97.71784210205078,,115.16170349121094,,,,,,,,,,0.901858389377594,0.25,0.0,0.08619725942611695,0.0735
ML-1M,17,primal_dual,,0.9275,,97.60225677490234,,115.16170349121094,,,,,,,,,,0.9073789715766907,0.25,0.0,0.087661048412323,0.0725
ML-1M,18,primal_dual,,0.9285,,97.48084259033203,,115.16170349121094,,,,,,,,,,0.9120800495147705,0.25,0.0,0.08976375842094421,0.0715
ML-1M,19,primal_dual,,0.9295,,97.39646911621094,,115.16170349121094,,,,,,,,,,0.9160999059677124,0.25,0.0,0.09128828430175781,0.0705
ML-1M,20,primal_dual,,0.931,,97.31029510498047,,115.16170349121094,,,,,,,,,,0.9195449948310852,0.25,0.0,0.09221942806243896,0.069
ML-1M,21,primal_dual,,0.931,,97.20850372314453,,115.16170349121094,,,,,,,,,,0.9224865436553955,0.25,0.0,0.09346895432472228,0.069
ML-1M,22,primal_dual,,0.9305,,97.13326263427734,,115.16170349121094,,,,,,,,,,0.9250056743621826,0.25,0.0,0.09526183652877808,0.0695
ML-1M,23,primal_dual,,0.93,,97.04972076416016,,115.16170349121094,,,,,,,,,,0.9271671175956726,0.25,0.0,0.09677475452423095,0.07
ML-1M,24,primal_dual,,0.9295,,96.96442413330078,,115.16170349121094,,,,,,,,,,0.9290459156036377,0.25,0.0,0.09779199814796448,0.0705
ML-1M,25,primal_dual,,0.9305,,96.86199951171875,,115.16170349121094,,,,,,,,,,0.9306719303131104,0.25,0.0,0.09830431652069092,0.0695
ML-1M,26,primal_dual,,0.931,,96.79296875,,115.16170349121094,,,,,,,,,,0.9320878982543945,0.25,0.0,0.0991192672252655,0.069
ML-1M,27,primal_dual,,0.93,,96.73167419433594,,115.16170349121094,,,,,,,,,,0.9333130121231079,0.25,0.0,0.0999239273071289,0.07
ML-1M,28,primal_dual,,0.9305,,96.67825317382812,,115.16170349121094,,,,,,,,,,0.9343830347061157,0.25,0.0,0.10068418288230896,0.0695
ML-1M,29,primal_dual,,0.9305,,96.62244415283203,,115.16170349121094,,,,,,,,,,0.9353211522102356,0.25,0.0,0.10118170475959778,0.0695
ML-1M,30,primal_dual,,0.9295,,96.5712661743164,,115.16170349121094,,,,,,,,,,0.9361441731452942,0.25,0.0,0.10225255918502808,0.0705
ML-1M,31,primal_dual,,0.93,,96.52289581298828,,115.16170349121094,,,,,,,,,,0.9368735551834106,0.25,0.0,0.10243789434432983,0.07
ML-1M,32,primal_dual,,0.93,,96.48554992675781,,115.16170349121094,,,,,,,,,,0.9375178813934326,0.25,0.0,0.10298957753181458,0.07
ML-1M,33,primal_dual,,0.9305,,96.44966888427734,,115.16170349121094,,,,,,,,,,0.9380831122398376,0.25,0.0,0.10350270295143127,0.0695
ML-1M,34,primal_dual,,0.9305,,96.44151306152344,,115.16170349121094,,,,,,,,,,0.9385838508605957,0.25,0.0,0.10404022693634034,0.0695
